day,percent.001,percent.023,percent.159,percent.5,percent.841,percent.977,percent.999
2113,2014-10-14,4469026400,4612607200,5500197600,6747300000,11941344000,13951968000,14277216000
2114,2014-10-15,4500973200,4645583600,5539538800,6795600000,12024624000,14046128000,14373136000
2115,2014-10-16,4522604800,4667910400,5566163200,6828200000,12083268000,14116196000,14445052000
2116,2014-10-17,4490558000,4634834000,5526722000,6779800000,11998168000,14017496000,14344152000
2117,2014-10-18,4502074800,4646720400,5540893200,6797300000,12028716000,14051852000,14379124000
2118,2014-10-19,4490758400,4635043200,5526985600,6780100000,11998804000,14017588000,14344156000
2119,2014-10-20,4423359600,4565470800,5443976400,6678300000,11819512000,13809464000,14131368000
2120,2014-10-21,4474634800,4618400400,5507133200,6755800000,11954252000,13963244000,14288228000
2121,2014-10-22,4484048400,4628113200,5518695600,6.77e+09,11980620000,13996140000,14322180000
2122,2014-10-23,4495465200,4639899600,5532766800,6787300000,12010896000,14031312000,14358144000
2123,2014-10-24,4458711200,4601957600,5487480800,6731700000,11913704000,13918888000,14243256000
2124,2014-10-25,4380497200,4521235600,5391254800,6613700000,11705408000,13675776000,13994512000
2125,2014-10-26,4390912800,4531994400,5404135200,6629500000,11731228000,13704316000,14023492000
2126,2014-10-27,4419153600,4561132800,5438822400,6.672e+09,11806600000,13792200000,14113400000
2127,2014-10-28,4429869600,4572200800,5452066400,6688300000,11835876000,13826372000,14148364000
2128,2014-10-29,4420856400,4562897200,5440967600,6674700000,11811692000,13798924000,14120388000
2129,2014-10-30,4402128800,4543562400,5417879200,6646300000,11762232000,13741304000,14061448000
2130,2014-10-31,4366777600,4507084800,5374438400,6.593e+09,11667676000,13630972000,13948564000
2131,2014-11-01,9002100800,10878718400,22479627200,9.1077e+10,117379440000,138301680000,141686160000
2132,2014-11-02,3364472400,3377065200,3454911600,4334500000,6412180000,7823860000,8052220000
2133,2014-11-03,5822681600,5844276800,5977774400,7499300000,11098614400,13540956800,13936041600
2134,2014-11-04,6233650000,6256750000,6399550000,8028400000,11882748000,14497756000,14920772000
2135,2014-11-05,6317064000,6340472000,6485176000,8135800000,12041044000,14690868000,15119516000
2136,2014-11-06,6328465600,6351908800,6496830400,8150400000,12063320000,14718040000,15147480000
2137,2014-11-07,6307562400,6330935200,6475421600,8123500000,12023496000,14669512000,15097544000
2138,2014-11-08,6305361600,6328716800,6473094400,8120700000,12018768000,14663696000,15091552000
2139,2014-11-09,6332066400,6355527200,6500557600,8155100000,12070412000,14726764000,15156468000
2140,2014-11-10,6307462400,6330835200,6475321600,8123400000,12023132000,14668604000,15096548000
2141,2014-11-11,6286658400,6309943200,6453885600,8096600000,11983308000,14620076000,15046612000
2142,2014-11-12,6266455200,6289669600,6433176800,8070600000,11944848000,14573456000,14998672000
2143,2014-11-13,6224048400,6247113200,6389695600,8.016e+09,11864200000,14475400000,14897800000
2144,2014-11-14,6231949600,6255040800,6397786400,8026100000,11879020000,14492940000,14915780000
2145,2014-11-15,6243351600,6266486800,6409504400,8040900000,11900660000,14520020000,14943740000
2146,2014-11-16,6209245600,6232248800,6374450400,7996900000,11835832000,14440504000,14861848000
2147,2014-11-17,6197243600,6220202800,6362132400,7981500000,11812556000,14412332000,14832884000
2148,2014-11-18,6192842800,6215784400,6357605200,7975700000,11804464000,14402608000,14822896000
2149,2014-11-19,6147635200,6170409600,6311196800,7917600000,11718232800,14296901600,14714039200
2150,2014-11-20,6159337200,6182155600,6323214800,7932700000,11740636000,14324092000,14742004000
2151,2014-11-21,5687152000,5758696000,6200968000,8815800000,23576292000,29589124000,30561788000
2152,2014-11-22,3724482800,3963904400,5443965200,7617400000,8252413200,8380960400,8401754800
2153,2014-11-23,5662274400,5725511200,6116429600,7974800000,11083987200,13322438400,13684540800
2154,2014-11-24,6006338400,6040183200,6249405600,8062200000,11596556000,14196332000,14616884000
2155,2014-11-25,6093121600,6122196800,6301934400,8115600000,11738332000,14411004000,14843348000
2156,2014-11-26,6130389200,6158751600,6334082800,8154700000,11805620000,14501140000,14937180000
2157,2014-11-27,6108075600,6136138800,6309620400,8123300000,11762304800,14448685600,14883247200
2158,2014-11-28,6054561600,6082316800,6253894400,8051700000,11658907200,14321678400,14752420800
2159,2014-11-29,14387996000,15553908000,22761364000,2.7798e+10,28981672000,29170984000,29201608000
2160,2014-11-30,466983320,468156360,475407880,538920000,1512561160,2655336520,2840197240
2161,2014-12-01,1324356000,1470788000,2376004000,3298600000,8136645200,8476264400,8531202800
2162,2014-12-02,3350492800,3359134400,3412555200,4319500000,6087639600,7466081200,7689064400
2163,2014-12-03,71544860,73961780,88902740,106870000,167961200,203756400,209546800
2164,2014-12-04,11204492,12909316,23448228,31939000,49104108,64089676,66513812
2165,2014-12-05,316529880,435327240,1169710920,4489100000,9023611200,9597966400,9690876800
2166,2014-12-06,1929014800,1929340400,1931353200,2271400000,2766182000,2943254000,2971898000
2167,2014-12-07,3205505200,3207819600,3222126800,4074300000,5731783600,6958449200,7156880400
2168,2014-12-08,5496883600,5500922800,5525892400,6987500000,9823793600,11935819200,12277470400
2169,2014-12-09,5908197600,5912544800,5939418400,7510400000,10558636400,12829890800,13197299600
2170,2014-12-10,5879396800,5883726400,5910491200,7473800000,10507165600,12767703200,13133378400
2171,2014-12-11,5577986800,5582096400,5607501200,7090700000,9968206000,12112382000,12459234000
2172,2014-12-12,4532101.6,4576136.8,4848354.4,5595400,45156238,98892285.9999999,107584882
2173,2014-12-13,43019712,62989376,186438208,298640000,543098880,836543360,884012320
2174,2014-12-14,2421547600,2486394800,2887268400,3165700000,4380602800,4955991600,5049069200
2175,2014-12-15,5169759600,5173270800,5194976400,6569800000,7880861200,7945216400,7955626800
2176,2014-12-16,80632040,80962920,83008360,100200000,155985760,161882720,162836640
2177,2014-12-17,19317816,20017768,24344744,32111000,56110628,71194116,73634092
2178,2014-12-18,1900048400,2083713200,3219095600,5.551e+09,13309916000,13320252000,13321924000
2179,2014-12-19,2902906400,2909647200,2951317600,3687600000,5175288800,6192133600,6356623200
2180,2014-12-20,226261280,230249440,254903520,300790000,562719360,790241920,827047040
2181,2014-12-21,2852061600,2860016800,2909194400,3628600000,5182930800,6072207600,6216061200
2182,2014-12-22,4827027600,4838634800,4910388400,6133800000,8633662800,10291611600,10559809200
